"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"137"	"NF55808"	2021-06-11	"138"	2021-06-11 05:00:50	8	38.656455	-9.090526	54.25	3.96	"D59932"	"F"	"NA"	TRUE
"138"	"NF55808"	2021-06-11	"139"	2021-06-11 13:00:51	6	38.656696	-9.089676	28.25	3.98	"D59932"	"F"	"NA"	TRUE
"139"	"NF55808"	2021-06-11	"140"	2021-06-11 17:00:51	8	38.657112	-9.089278	53.75	3.98	"D59932"	"F"	"NA"	TRUE
"140"	"NF55808"	2021-06-11	"141"	2021-06-11 21:00:51	6	38.656465	-9.089239	51.5	3.96	"D59932"	"F"	"NA"	TRUE
"141"	"NF55808"	2021-06-12	"142"	2021-06-12 05:00:52	8	38.656538	-9.089558	63.5	3.96	"D59932"	"F"	"NA"	TRUE
"142"	"NF55808"	2021-06-12	"143"	2021-06-12 13:00:52	7	38.657084	-9.090164	17.75	3.98	"D59932"	"F"	"NA"	TRUE
"143"	"NF55808"	2021-06-12	"144"	2021-06-12 17:00:52	8	38.656641	-9.089406	43.75	3.98	"D59932"	"F"	"NA"	TRUE
"144"	"NF55808"	2021-06-12	"145"	2021-06-12 21:00:53	6	38.655985	-9.089117	69.5	3.96	"D59932"	"F"	"NA"	TRUE
"145"	"NF55808"	2021-06-13	"146"	2021-06-13 05:00:56	8	38.656567	-9.089469	43.25	3.96	"D59932"	"F"	"NA"	TRUE
"146"	"NF55808"	2021-06-13	"147"	2021-06-13 13:00:53	8	38.65682	-9.090161	21.75	3.98	"D59932"	"F"	"NA"	TRUE
"147"	"NF55808"	2021-06-13	"148"	2021-06-13 17:00:53	7	38.656715	-9.089214	55.75	3.98	"D59932"	"F"	"NA"	TRUE
"148"	"NF55808"	2021-06-13	"149"	2021-06-13 21:00:54	7	38.655994	-9.089279	51.5	3.96	"D59932"	"F"	"NA"	TRUE
"149"	"NF55808"	2021-06-14	"150"	2021-06-14 05:00:54	7	38.656327	-9.090691	53	3.96	"D59932"	"F"	"NA"	TRUE
"150"	"NF55808"	2021-06-14	"151"	2021-06-14 13:00:54	8	38.656742	-9.090707	30	3.98	"D59932"	"F"	"NA"	TRUE
"151"	"NF55808"	2021-06-14	"152"	2021-06-14 17:00:55	8	38.657115	-9.089121	-28	3.98	"D59932"	"F"	"NA"	TRUE
"152"	"NF55808"	2021-06-14	"153"	2021-06-14 21:00:55	6	38.656264	-9.089155	64	3.96	"D59932"	"F"	"NA"	TRUE
"153"	"NF55808"	2021-06-15	"154"	2021-06-15 05:00:55	6	38.656353	-9.089917	69.25	3.96	"D59932"	"F"	"NA"	TRUE
"154"	"NF55808"	2021-06-15	"155"	2021-06-15 13:00:56	6	38.656805	-9.090159	37.25	3.98	"D59932"	"F"	"NA"	TRUE
"155"	"NF55808"	2021-06-15	"156"	2021-06-15 17:00:56	7	38.656093	-9.089725	39	3.98	"D59932"	"F"	"NA"	TRUE
"156"	"NF55808"	2021-06-15	"157"	2021-06-15 21:00:58	6	38.657016	-9.089309	54.25	3.96	"D59932"	"F"	"NA"	TRUE
"157"	"NF55808"	2021-06-16	"158"	2021-06-16 05:01:00	9	38.657059	-9.089265	49.75	3.96	"D59932"	"F"	"NA"	TRUE
"158"	"NF55808"	2021-06-16	"159"	2021-06-16 13:00:57	7	38.657038	-9.08981	27.5	3.96	"D59932"	"F"	"NA"	TRUE
"159"	"NF55808"	2021-06-17	"161"	2021-06-17 05:00:57	7	38.656928	-9.089928	53.25	3.96	"D59932"	"F"	"NA"	TRUE
"160"	"NF55808"	2021-06-17	"162"	2021-06-17 13:00:57	6	38.657309	-9.091662	62.75	3.96	"D59932"	"F"	"NA"	TRUE
"161"	"NF55808"	2021-06-17	"163"	2021-06-17 21:01:02	5	38.65676	-9.089062	67.75	3.96	"D59932"	"F"	"NA"	TRUE
"162"	"NF55808"	2021-06-18	"164"	2021-06-18 05:00:58	6	38.656833	-9.090013	49.25	3.96	"D59932"	"F"	"NA"	TRUE
"163"	"NF55808"	2021-06-18	"165"	2021-06-18 13:00:58	8	38.655629	-9.090445	35.75	3.96	"D59932"	"F"	"NA"	TRUE
"164"	"NF55808"	2021-06-18	"166"	2021-06-18 21:00:59	7	38.65622	-9.090297	54.25	3.96	"D59932"	"F"	"NA"	TRUE
"165"	"NF55808"	2021-06-19	"167"	2021-06-19 05:00:59	6	38.65579	-9.088891	33.75	3.94	"D59932"	"F"	"NA"	TRUE
"166"	"NF55808"	2021-06-19	"168"	2021-06-19 13:00:59	8	38.656757	-9.090976	40.5	3.96	"D59932"	"F"	"NA"	TRUE
"167"	"NF55808"	2021-06-19	"169"	2021-06-19 21:01:03	7	38.656139	-9.090156	60.5	3.94	"D59932"	"F"	"NA"	TRUE
"168"	"NF55808"	2021-06-20	"170"	2021-06-20 05:01:00	8	38.656646	-9.089104	61.25	3.94	"D59932"	"F"	"NA"	TRUE
"169"	"NF55808"	2021-06-20	"171"	2021-06-20 13:01:00	8	38.656684	-9.089586	43	3.96	"D59932"	"F"	"NA"	TRUE
"170"	"NF55808"	2021-06-20	"172"	2021-06-20 21:01:03	6	38.656246	-9.09013	57	3.96	"D59932"	"F"	"NA"	TRUE
"171"	"NF55808"	2021-06-21	"173"	2021-06-21 05:01:01	6	38.656643	-9.089109	46.25	3.94	"D59932"	"F"	"NA"	TRUE
"172"	"NF55808"	2021-06-21	"174"	2021-06-21 13:01:01	8	38.656609	-9.089589	13.25	3.96	"D59932"	"F"	"NA"	TRUE
"173"	"NF55808"	2021-06-21	"175"	2021-06-21 21:01:05	6	38.656241	-9.090014	50.5	3.94	"D59932"	"F"	"NA"	TRUE
"174"	"NF55808"	2021-06-22	"176"	2021-06-22 05:01:02	6	38.655406	-9.08918	62.5	3.94	"D59932"	"F"	"NA"	TRUE
"175"	"NF55808"	2021-06-22	"177"	2021-06-22 13:01:02	8	38.656484	-9.090803	32	3.96	"D59932"	"F"	"NA"	TRUE
"176"	"NF55808"	2021-06-22	"178"	2021-06-22 21:01:03	7	38.656073	-9.090299	82.5	3.94	"D59932"	"F"	"NA"	TRUE
"177"	"NF55808"	2021-06-23	"179"	2021-06-23 05:01:03	6	38.655156	-9.089096	98.5	3.94	"D59932"	"F"	"NA"	TRUE
"178"	"NF55808"	2021-06-23	"180"	2021-06-23 13:01:03	7	38.656954	-9.089312	32.25	3.96	"D59932"	"F"	"NA"	TRUE
"179"	"NF55808"	2021-06-23	"181"	2021-06-23 21:01:04	7	38.655536	-9.091518	69.75	3.96	"D59932"	"F"	"NA"	TRUE
